id_pedido;id_calendario;id_cliente;id_vendedor;id_loja;status
26062;677;157;41;21;pago
26063;677;168;42;21;pago
26064;677;464;61;31;pago
26065;677;106;96;50;pago
26066;677;477;15;8;pago
26067;677;291;46;23;pago
26068;677;98;12;6;pago
26069;677;309;30;15;pago
26070;677;26;51;26;pago
26071;677;500;58;29;pendente
26072;677;99;41;21;enviado
26073;677;406;52;26;pago
26074;677;193;81;41;enviado
26075;678;496;33;17;pago
26076;678;243;39;20;pago
26077;678;33;65;33;pago
26078;678;264;80;40;cancelado
26079;678;361;35;18;pago
26080;678;361;35;18;pago
26081;678;473;83;42;pendente
26082;678;383;77;39;pago
26083;678;312;8;4;pago
26084;678;223;98;52;pago
26085;678;357;34;17;cancelado
26086;678;438;11;6;pago
26087;678;297;90;45;pago
26088;678;44;87;44;pago
26089;678;149;71;36;pago
26090;678;400;62;31;pago
26091;678;372;19;10;pago
26092;678;359;13;7;cancelado
26093;678;366;94;48;pago
26094;678;231;87;44;pago
26095;678;340;59;30;enviado
26096;678;388;94;48;pago
26097;678;291;45;23;pago
26098;679;217;56;28;pendente
26099;679;335;94;48;pago
26100;679;349;93;47;pago
26101;679;391;40;20;pago
26102;679;27;53;27;pago
26103;679;269;13;7;pago
26104;679;468;76;38;pago
26105;679;130;18;9;pago
26106;679;379;88;44;pago
26107;679;480;24;12;pago
26108;679;425;68;34;pago
26109;679;277;98;52;cancelado
26110;679;400;62;31;pendente
26111;679;145;62;31;pago
26112;679;377;61;31;pago
26113;679;233;56;28;pago
26114;679;367;60;30;pago
26115;679;65;70;35;pago
26116;679;451;98;52;pendente
26117;679;235;50;25;pago
26118;679;409;64;32;pago
26119;679;286;38;19;pago
26120;679;411;89;45;pago
26121;679;321;28;14;pago
26122;680;131;65;33;pago
26123;680;302;14;7;pago
26124;680;48;94;48;pago
26125;680;334;25;13;pago
26126;680;142;5;3;pago
26127;680;257;44;22;pago
26128;680;280;92;46;pago
26129;680;490;77;39;pago
26130;680;204;100;54;pendente
26131;680;5;9;5;pago
26132;680;131;65;33;pago
26133;680;496;33;17;pago
26134;680;236;30;15;pago
26135;680;401;69;35;pago
26136;680;232;72;36;pago
26137;680;369;2;1;pago
26138;680;224;28;14;pago
26139;680;207;30;15;pago
26140;680;225;12;6;pago
26141;680;96;99;53;pago
26142;680;336;44;22;pago
26143;680;435;95;49;pago
26144;680;43;86;43;pago
26145;680;271;74;37;pago
26146;680;204;100;54;pago
26147;680;280;91;46;enviado
26148;680;236;30;15;pago
26149;680;68;77;39;pendente
26150;680;166;77;39;pago
26151;680;257;44;22;cancelado
26152;680;207;30;15;pago
26153;680;142;6;3;enviado
26154;680;176;15;8;pago
26155;680;247;26;13;pago
26156;680;289;86;43;pago
26157;680;220;81;41;pago
26158;680;253;37;19;pendente
26159;680;268;66;33;pendente
26160;680;227;55;28;pago
26161;680;477;15;8;pago
26162;680;49;95;49;pago
26163;680;136;63;32;pago
26164;680;214;94;48;pago
26165;681;29;58;29;pago
26166;681;449;85;43;pago
26167;681;43;85;43;pago
26168;681;314;87;44;pago
26169;681;96;99;53;pago
26170;681;22;43;22;pago
26171;681;327;34;17;pago
26172;681;458;53;27;pago
26173;681;97;86;43;pago
26174;681;426;59;30;pendente
26175;681;416;74;37;pago
26176;681;403;6;3;pago
26177;681;57;69;35;pago
26178;681;482;41;21;pago
26179;681;117;70;35;cancelado
26180;681;469;2;1;pago
26181;681;423;93;47;pago
26182;681;70;21;11;pendente
26183;681;472;32;16;pago
26184;681;87;89;45;pago
26185;681;27;53;27;pago
26186;681;252;96;50;pago
26187;681;426;60;30;pago
26188;681;312;7;4;pago
26189;681;418;31;16;pago
26190;681;330;24;12;pago
26191;681;478;10;5;pago
26192;681;472;32;16;pago
26193;681;362;18;9;pago
26194;681;145;61;31;pago
26195;681;63;99;53;enviado
26196;681;102;98;52;pago
26197;681;219;37;19;pago
26198;681;418;31;16;pago
26199;681;361;36;18;pago
26200;681;496;34;17;pago
26201;681;199;22;11;pago
26202;681;302;13;7;pago
26203;681;430;75;38;pago
26204;682;175;18;9;pago
26205;682;466;79;40;pago
26206;682;424;48;24;pago
26207;682;299;49;25;pendente
26208;682;468;75;38;pago
26209;682;321;27;14;pago
26210;682;256;19;10;pago
26211;682;197;13;7;pago
26212;682;443;97;51;pago
26213;682;413;13;7;pago
26214;682;480;23;12;pago
26215;682;287;4;2;pago
26216;682;439;34;17;pago
26217;682;459;33;17;pago
26218;682;393;46;23;pago
26219;682;130;18;9;pago
26220;682;352;37;19;pago
26221;682;174;51;26;pago
26222;682;343;69;35;pago
26223;682;336;43;22;pago
26224;682;356;56;28;pago
26225;682;391;39;20;pago
26226;682;48;94;48;pendente
26227;682;136;64;32;pago
26228;682;281;10;5;cancelado
26229;682;177;88;44;pago
26230;682;245;74;37;pago
26231;682;454;95;49;pago
26232;682;344;93;47;pago
26233;682;500;58;29;cancelado
26234;682;101;55;28;pago
26235;682;495;100;54;pago
26236;682;287;4;2;pago
26237;682;412;36;18;pago
26238;682;419;94;48;pago
26239;682;189;8;4;pago
26240;683;208;84;42;pago
26241;683;67;61;31;pago
26242;683;81;100;54;pago
26243;683;458;53;27;pago
26244;683;450;64;32;pago
26245;683;469;1;1;pago
26246;683;207;30;15;pago
26247;683;485;19;10;pago
26248;683;131;65;33;pago
26249;683;140;65;33;pago
26250;683;255;24;12;pago
26251;683;85;40;20;pago
26252;683;447;88;44;pago
26253;683;50;96;50;pago
26254;683;117;70;35;pago
26255;683;494;38;19;pago
26256;683;275;36;18;pago
26257;683;373;37;19;pago
26258;683;45;90;45;pago
26259;683;288;90;45;pago
26260;683;393;45;23;pago
26261;683;183;80;40;pago
26262;683;340;59;30;pago
26263;683;186;41;21;pago
26264;683;460;95;49;pago
26265;683;451;98;52;pago
26266;683;347;1;1;pago
26267;683;394;7;4;pago
26268;683;368;49;25;pago
26269;683;259;50;25;pago
26270;683;157;41;21;pago
26271;683;385;72;36;pago
26272;683;267;6;3;pago
26273;683;14;28;14;pago
26274;683;468;75;38;enviado
26275;683;382;23;12;pago
26276;683;50;96;50;pago
26277;683;452;98;52;pago
26278;683;272;1;1;pago
26279;683;483;29;15;pago
26280;683;397;92;46;pago
26281;683;126;92;46;pago
26282;683;273;56;28;pendente
26283;683;45;90;45;pago
26284;683;425;67;34;pago
26285;683;132;67;34;pago
26286;684;367;59;30;pago
26287;684;274;70;35;pago
26288;684;39;78;39;pendente
26289;684;396;76;38;pago
26290;684;307;61;31;pago
26291;684;63;99;53;pago
26292;684;16;32;16;cancelado
26293;684;493;97;51;pago
26294;684;403;6;3;pago
26295;684;202;80;40;pago
26296;684;343;69;35;pago
26297;684;281;9;5;pago
26298;684;185;20;10;pago
26299;684;397;92;46;pago
26300;684;92;2;1;pago
26301;684;347;1;1;pago
26302;684;38;76;38;pago
26303;684;18;35;18;cancelado
26304;684;80;54;27;pago
26305;684;443;97;51;pago
26306;684;43;85;43;pago
26307;684;128;9;5;pago
26308;684;291;45;23;pago
26309;684;248;85;43;pago
26310;684;129;58;29;pago
26311;684;117;69;35;enviado
26312;684;439;34;17;pago
26313;684;130;17;9;pago
26314;684;458;53;27;pago
26315;684;15;29;15;pago
26316;684;460;95;49;pago
26317;684;487;51;26;pendente
26318;684;48;94;48;pago
26319;684;88;65;33;pago
26320;684;76;18;9;enviado
26321;684;173;45;23;cancelado
26322;685;475;89;45;cancelado
26323;685;224;28;14;pago
26324;685;29;58;29;pago
26325;685;399;74;37;pago
26326;685;222;34;17;pago
26327;685;458;53;27;pago
26328;685;439;34;17;pago
26329;685;126;92;46;pago
26330;685;4;7;4;pago
26331;685;50;96;50;pago
26332;685;311;89;45;pago
26333;685;208;83;42;pago
26334;685;419;94;48;pago
26335;685;382;23;12;cancelado
26336;685;225;12;6;pago
26337;685;255;24;12;pago
26338;685;56;25;13;pago
26339;685;157;41;21;pago
26340;685;173;46;23;pago
26341;685;62;10;5;pago
26342;685;67;61;31;pago
26343;685;155;39;20;pago
26344;685;184;35;18;pago
26345;685;378;46;23;pendente
26346;685;458;54;27;pago
26347;685;16;32;16;pago
26348;685;366;94;48;pago
26349;685;76;17;9;pago
26350;685;224;27;14;pago
26351;685;225;11;6;pago
26352;685;391;39;20;pago
26353;685;152;94;48;pago
26354;685;407;26;13;pago
26355;685;61;21;11;pago
26356;685;57;69;35;pago
26357;685;249;87;44;pago
26358;685;14;28;14;pago
26359;685;30;59;30;pendente
26360;685;482;41;21;pago
26361;685;317;58;29;pago
26362;685;459;34;17;pago
26363;685;418;31;16;pago
26364;685;88;66;33;pago
26365;685;131;65;33;pago
26366;685;159;48;24;pago
26367;685;382;23;12;pago
26368;685;461;43;22;pago
26369;685;404;93;47;pago
26370;685;101;56;28;pago
26371;685;337;93;47;pendente
26372;685;228;27;14;pago
26373;685;408;1;1;pago
26374;685;458;54;27;pago
26375;685;235;50;25;cancelado
26376;685;264;79;40;enviado
26377;686;348;23;12;cancelado
26378;686;59;38;19;pago
26379;686;130;17;9;cancelado
26380;686;268;65;33;pago
26381;686;425;68;34;pago
26382;686;47;93;47;pago
26383;686;332;82;41;pago
26384;686;443;97;51;pago
26385;686;299;50;25;pago
26386;686;429;45;23;pago
26387;686;241;47;24;pago
26388;686;337;93;47;pago
26389;686;361;35;18;pago
26390;686;112;23;12;pago
26391;686;491;97;51;pago
26392;686;176;15;8;pago
26393;686;468;75;38;pago
26394;686;156;72;36;pago
26395;686;469;1;1;pago
26396;686;358;6;3;pago
26397;686;166;78;39;enviado
26398;686;393;45;23;pago
26399;686;340;59;30;pago
26400;686;394;7;4;enviado
26401;686;465;95;49;enviado
26402;686;466;80;40;pago
26403;686;47;93;47;pago
26404;686;39;77;39;pago
26405;686;426;59;30;pago
26406;686;496;33;17;pago
26407;686;103;9;5;pago
26408;686;15;30;15;pago
26409;686;81;100;54;pago
26410;686;214;94;48;pendente
26411;686;31;61;31;pago
26412;686;316;23;12;pago
26413;687;35;70;35;pago
26414;687;109;73;37;pago
26415;687;79;22;11;pago
26416;687;427;88;44;pago
26417;687;126;91;46;pago
26418;687;388;94;48;pago
26419;687;286;38;19;pago
26420;687;241;48;24;pago
26421;687;251;87;44;pago
26422;687;15;29;15;pago
26423;687;57;69;35;pago
26424;687;400;61;31;pago
26425;687;321;28;14;pago
26426;687;328;83;42;cancelado
26427;687;332;82;41;pago
26428;687;350;34;17;pago
26429;687;305;3;2;pago
26430;687;88;65;33;pago
26431;687;458;54;27;pendente
26432;687;194;11;6;pago
26433;687;453;23;12;pago
26434;687;51;97;51;pago
26435;687;337;93;47;pago
26436;687;156;72;36;pago
26437;687;416;74;37;pago
26438;687;124;73;37;pago
26439;687;498;95;49;enviado
26440;687;105;41;21;pago
26441;687;339;17;9;pago
26442;687;148;73;37;pago
26443;687;27;53;27;pago
26444;687;426;60;30;pago
26445;687;27;54;27;pago
26446;687;458;54;27;pago
26447;687;446;29;15;pago
26448;687;365;34;17;pago
26449;687;55;41;21;pago
26450;687;103;10;5;pago
26451;687;297;89;45;pago
26452;687;456;3;2;pago
26453;687;43;86;43;pago
26454;687;482;42;21;pago
26455;688;203;14;7;pago
26456;688;85;39;20;pago
26457;688;41;82;41;pago
26458;688;397;92;46;pago
26459;688;434;11;6;pago
26460;688;132;68;34;pago
26461;688;164;77;39;pago
26462;688;106;96;50;pago
26463;688;92;1;1;pago
26464;688;15;30;15;pendente
26465;688;224;28;14;pago
26466;688;3;5;3;pago
26467;688;434;12;6;pago
26468;688;484;89;45;pago
26469;688;479;72;36;pago
26470;688;31;62;31;pago
26471;688;198;86;43;pago
26472;688;84;87;44;pago
26473;688;3;5;3;pago
26474;688;482;42;21;pago
26475;688;340;60;30;cancelado
26476;688;69;71;36;cancelado
26477;688;247;26;13;pago
26478;688;277;98;52;enviado
26479;688;327;33;17;pago
26480;688;69;72;36;pago
26481;688;373;38;19;pago
26482;688;32;64;32;pago
26483;688;445;68;34;pago
26484;688;446;29;15;pago
26485;688;322;43;22;enviado
26486;688;80;54;27;pago
26487;688;160;4;2;pendente
26488;688;57;70;35;pago
26489;688;490;78;39;pago
26490;688;382;23;12;pago
26491;688;277;98;52;pago
26492;688;210;52;26;pago
26493;688;210;52;26;pendente
26494;688;439;34;17;pago
26495;688;29;57;29;cancelado
26496;688;491;97;51;pago
26497;688;46;92;46;pago
26498;688;14;27;14;pago
26499;688;325;94;48;pago
26500;688;49;95;49;pago
26501;688;33;66;33;pago
26502;688;490;77;39;pago
26503;688;123;93;47;pago
26504;688;282;37;19;pago
26505;689;51;97;51;pago
26506;689;241;47;24;pendente
26507;689;283;51;26;pago
26508;689;253;37;19;cancelado
26509;689;348;23;12;pago
26510;689;405;36;18;pago
26511;689;180;97;51;pago
26512;689;72;12;6;pago
26513;689;491;97;51;pago
26514;689;139;88;44;enviado
26515;689;80;53;27;cancelado
26516;689;493;97;51;pago
26517;689;307;62;31;pago
26518;689;472;31;16;cancelado
26519;689;347;1;1;pago
26520;689;52;98;52;pago
26521;689;128;10;5;pago
26522;689;469;1;1;pago
26523;689;153;26;13;pago
26524;689;265;21;11;pago
26525;689;287;3;2;enviado
26526;689;292;51;26;pago
26527;689;357;33;17;pago
26528;689;199;21;11;pago
26529;689;63;99;53;pago
26530;689;30;59;30;enviado
26531;689;332;82;41;pago
26532;689;135;27;14;pago
26533;689;325;94;48;pago
26534;689;490;78;39;pago
26535;689;107;65;33;pago
26536;689;413;13;7;pago
26537;689;260;68;34;cancelado
26538;689;241;47;24;pago
26539;689;339;18;9;pago
26540;689;485;20;10;pago
26541;689;15;29;15;pago
26542;689;52;98;52;pago
26543;690;223;98;52;cancelado
26544;690;158;84;42;pago
26545;690;3;6;3;pago
26546;690;40;80;40;pendente
26547;690;80;53;27;enviado
26548;690;50;96;50;enviado
26549;690;39;77;39;pago
26550;690;475;90;45;pago
26551;690;406;51;26;pago
26552;690;289;86;43;cancelado
26553;690;339;18;9;pago
26554;690;24;47;24;pago
26555;690;281;9;5;pago
26556;690;391;39;20;pago
26557;690;417;16;8;pago
26558;690;384;93;47;pago
26559;690;423;93;47;pago
26560;690;455;48;24;pago
26561;690;173;45;23;pago
26562;690;443;97;51;pago
26563;690;417;16;8;pago
26564;690;121;28;14;pago
26565;690;434;12;6;pago
26566;690;165;72;36;pago
26567;690;409;63;32;cancelado
26568;690;97;86;43;pago
26569;690;75;55;28;pago
26570;690;34;68;34;pago
26571;690;398;70;35;cancelado
26572;690;260;67;34;pago
26573;690;444;19;10;enviado
26574;690;271;74;37;pendente
26575;690;451;98;52;pago
26576;690;122;82;41;pendente
26577;690;85;39;20;pago
26578;690;264;79;40;pago
26579;690;63;99;53;cancelado
26580;690;91;1;1;pago
26581;690;186;41;21;pago
26582;690;303;92;46;pago
26583;690;132;68;34;pago
26584;690;146;15;8;pago
26585;690;290;7;4;pago
26586;690;22;43;22;pago
26587;690;498;95;49;pago
26588;690;190;87;44;pago
26589;690;43;86;43;pago
26590;690;257;44;22;pago
26591;690;450;63;32;pago
26592;690;392;57;29;pago
26593;690;301;93;47;pago
26594;690;452;98;52;pago
26595;690;8;16;8;pago
26596;690;334;25;13;pago
26597;690;228;27;14;pago
26598;690;217;55;28;pago
26599;690;287;3;2;pendente
26600;690;11;21;11;pago
26601;690;343;69;35;pago
26602;690;145;62;31;pago
26603;690;79;22;11;pago
26604;690;366;94;48;pago
26605;690;329;41;21;pago
26606;690;496;34;17;pago
26607;690;105;41;21;pago
26608;690;342;71;36;pago
26609;690;379;88;44;pago
26610;690;34;68;34;pago
26611;690;38;76;38;pago
26612;690;228;27;14;enviado
26613;690;490;78;39;pago
26614;690;130;18;9;pago
26615;690;17;33;17;pago
26616;690;160;3;2;pago
26617;690;407;26;13;pago
26618;690;97;85;43;pago
26619;690;326;74;37;pago
26620;690;129;58;29;pago
26621;690;222;34;17;pendente
26622;691;66;44;22;pago
26623;691;446;30;15;pago
26624;691;137;45;23;pendente
26625;691;151;76;38;pago
26626;691;246;95;49;pago
26627;691;269;14;7;pago
26628;691;172;100;54;pago
26629;691;457;24;12;pago
26630;691;407;25;13;pago
26631;691;488;5;3;pago
26632;691;324;26;13;pago
26633;691;4;8;4;pago
26634;691;36;72;36;pago
26635;691;179;46;23;pago
26636;691;363;47;24;pago
26637;691;403;5;3;pago
26638;691;163;43;22;pago
26639;691;472;32;16;pago
26640;691;328;84;42;pago
26641;691;437;7;4;cancelado
26642;691;132;67;34;pago
26643;691;172;100;54;pago
26644;691;95;72;36;cancelado
26645;691;179;46;23;pago
26646;691;359;14;7;pago
26647;691;4;8;4;pago
26648;691;299;49;25;pago
26649;691;236;29;15;pago
26650;691;315;36;18;enviado
26651;691;418;32;16;pago
26652;691;359;13;7;pago
26653;691;339;18;9;pago
26654;691;122;81;41;pago
26655;691;132;67;34;pago
26656;691;394;7;4;pago
26657;691;375;82;41;pago
26658;691;69;72;36;pago
26659;691;37;74;37;pago
26660;691;2;3;2;pago
26661;691;365;33;17;pago
26662;691;349;93;47;pago
26663;691;472;31;16;pago
26664;691;165;72;36;pendente
26665;691;433;84;42;pago
26666;691;397;92;46;pago
26667;691;360;4;2;pago
26668;691;178;52;26;pago
26669;691;278;95;49;enviado
26670;691;42;84;42;pago
26671;691;35;69;35;pago
26672;691;264;80;40;pago
26673;691;422;59;30;pago
26674;691;396;76;38;pago
26675;691;358;6;3;pago
26676;691;94;16;8;enviado
26677;691;320;56;28;pago
26678;691;84;88;44;pago
26679;691;493;97;51;pago
26680;691;219;37;19;pendente
26681;691;29;58;29;pago
26682;691;439;33;17;pago
26683;691;56;25;13;pago
26684;691;413;14;7;pago
26685;691;294;70;35;pago
26686;691;158;83;42;pago
26687;691;20;40;20;pago
26688;691;156;71;36;pago
26689;691;63;99;53;pago
26690;691;359;14;7;pago
26691;691;349;93;47;pago
26692;691;142;5;3;pago
26693;691;311;89;45;pago
26694;691;441;50;25;pago
26695;691;101;55;28;pago
26696;691;206;52;26;pago
26697;691;165;71;36;pago
26698;691;209;98;52;cancelado
26699;691;268;66;33;enviado
26700;691;249;88;44;pago
26701;691;52;98;52;pago
26702;691;343;70;35;pago
26703;691;105;41;21;pago
26704;691;135;28;14;enviado
26705;691;176;15;8;pendente
26706;691;157;41;21;pago
26707;691;309;30;15;pago
26708;691;209;98;52;pago
26709;691;303;92;46;pendente
26710;691;186;41;21;pago
26711;691;183;80;40;pago
26712;691;33;65;33;pago
26713;691;273;56;28;pendente
26714;691;419;94;48;pago
26715;691;211;99;53;pago
26716;691;96;99;53;pago
26717;692;375;81;41;pago
26718;692;8;16;8;pago
26719;692;391;40;20;pago
26720;692;479;71;36;pago
26721;692;107;65;33;pago
26722;692;234;3;2;pago
26723;692;491;97;51;pago
26724;692;472;31;16;pago
26725;692;67;61;31;pago
26726;692;106;96;50;cancelado
26727;692;384;93;47;pendente
26728;692;254;14;7;pago
26729;692;44;87;44;pago
26730;692;377;62;31;cancelado
26731;692;110;86;43;pendente
26732;692;297;89;45;pago
26733;692;52;98;52;pago
26734;692;491;97;51;pago
26735;692;10;19;10;pago
26736;692;100;14;7;pago
26737;692;7;13;7;pago
26738;692;493;97;51;pago
26739;692;475;89;45;pago
26740;692;479;71;36;pago
26741;692;487;51;26;pago
26742;692;272;2;1;pago
26743;692;401;69;35;pago
26744;692;212;11;6;pago
26745;692;57;69;35;pago
26746;692;410;18;9;pago
26747;692;225;11;6;pago
26748;692;444;19;10;cancelado
26749;692;279;52;26;cancelado
26750;692;80;53;27;pago
26751;692;336;44;22;pago
26752;692;218;37;19;pago
26753;692;8;16;8;pago
26754;692;18;35;18;pago
26755;692;493;97;51;pago
26756;692;15;29;15;pago
26757;692;93;25;13;pago
26758;692;466;80;40;pago
26759;692;451;98;52;pago
26760;692;417;15;8;pago
26761;692;37;73;37;pago
26762;692;459;34;17;pago
26763;692;394;7;4;pago
26764;692;271;74;37;pago
26765;692;129;58;29;pago
26766;692;462;28;14;pendente
26767;692;404;93;47;pago
26768;692;91;2;1;pago
26769;692;365;34;17;cancelado
26770;692;56;26;13;pago
26771;692;31;62;31;pendente
26772;692;126;91;46;pago
26773;692;112;24;12;enviado
26774;692;1;2;1;pago
26775;692;277;98;52;pago
26776;692;198;85;43;pago
26777;692;422;60;30;pendente
26778;692;488;5;3;pago
26779;692;52;98;52;pago
26780;692;143;90;45;pago
26781;692;40;80;40;pago
26782;692;184;35;18;pendente
26783;693;130;18;9;pago
26784;693;76;18;9;pago
26785;693;50;96;50;pago
26786;693;222;34;17;pago
26787;693;153;26;13;pago
26788;693;410;18;9;pago
26789;693;276;52;26;pago
26790;693;225;12;6;enviado
26791;693;15;30;15;pago
26792;693;29;58;29;pago
26793;693;50;96;50;pendente
26794;693;236;30;15;pendente
26795;693;53;99;53;pendente
26796;693;18;36;18;pago
26797;693;40;80;40;pago
26798;693;144;77;39;pago
26799;693;73;60;30;pago
26800;693;82;8;4;cancelado
26801;693;463;42;21;pago
26802;693;107;65;33;pago
26803;693;439;34;17;pago
26804;693;472;32;16;pago
26805;693;22;44;22;pago
26806;693;46;92;46;cancelado
26807;693;250;11;6;pago
26808;693;127;82;41;pago
26809;693;347;2;1;cancelado
26810;693;154;89;45;pago
26811;693;299;49;25;pago
26812;693;221;81;41;pago
26813;693;184;35;18;pago
26814;693;81;100;54;pago
26815;693;117;69;35;pago
26816;693;206;52;26;pago
26817;693;474;70;35;pago
26818;693;14;27;14;pago
26819;693;135;27;14;pago
26820;693;446;30;15;pago
26821;693;209;98;52;pago
26822;693;420;95;49;pago
26823;693;436;12;6;pago
26824;693;189;7;4;pago
26825;693;380;85;43;pendente
26826;693;297;90;45;pago
26827;693;33;66;33;cancelado
26828;693;428;74;37;pago
26829;693;308;12;6;pago
26830;693;458;53;27;pago
26831;693;144;77;39;pago
26832;694;260;67;34;pago
26833;694;175;18;9;pago
26834;694;262;49;25;pago
26835;694;73;59;30;pago
26836;694;53;99;53;enviado
26837;694;348;24;12;pago
26838;694;341;63;32;enviado
26839;694;397;91;46;pago
26840;694;352;37;19;pago
26841;694;236;30;15;pago
26842;694;214;94;48;pago
26843;694;172;100;54;pago
26844;694;40;79;40;pago
26845;694;482;41;21;pago
26846;694;122;81;41;pago
26847;694;483;30;15;pago
26848;694;163;43;22;pago
26849;694;16;31;16;pago
26850;694;153;26;13;pago
26851;694;187;79;40;pago
26852;694;129;57;29;pago
26853;694;207;29;15;pago
26854;694;353;9;5;pago
26855;694;446;30;15;enviado
26856;694;110;85;43;cancelado
26857;694;119;2;1;pago
26858;694;64;92;46;enviado
26859;694;449;85;43;pago
26860;694;117;70;35;pago
26861;694;1;2;1;enviado
26862;694;252;96;50;pago
26863;694;9;17;9;pago
26864;694;169;37;19;pago
26865;694;400;61;31;pago
26866;694;105;42;21;cancelado
26867;694;411;90;45;pago
26868;694;265;22;11;pago
26869;694;392;57;29;pago
26870;694;296;61;31;pago
26871;694;240;56;28;pago
26872;694;73;60;30;pago
26873;694;482;42;21;pago
26874;694;72;12;6;pago
26875;694;489;87;44;pago
26876;694;33;65;33;pago
26877;694;5;10;5;pago
26878;694;380;86;43;pendente
26879;694;431;55;28;pago
26880;694;126;92;46;cancelado
26881;694;317;58;29;pago
26882;694;221;81;41;pago
26883;694;341;64;32;pago
26884;694;27;54;27;pago
26885;694;226;21;11;pago
26886;694;158;83;42;pago
26887;694;488;5;3;pago
26888;694;443;97;51;cancelado
26889;694;250;12;6;pago
26890;694;143;90;45;pago
26891;694;232;72;36;pago
26892;694;468;76;38;pago
26893;694;292;51;26;pago
26894;694;92;1;1;pago
26895;694;107;66;33;pendente
26896;694;1;1;1;pago
26897;694;337;93;47;pago
26898;694;295;58;29;pago
26899;694;7;14;7;pago
26900;694;51;97;51;pago
26901;694;136;64;32;enviado
26902;694;380;86;43;pago
26903;694;98;11;6;pago
26904;694;495;100;54;pago
26905;695;96;99;53;pago
26906;695;80;53;27;pago
26907;695;130;18;9;pago
26908;695;151;76;38;pago
26909;695;387;12;6;pago
26910;695;264;79;40;pago
26911;695;487;52;26;pago
26912;695;453;24;12;cancelado
26913;695;274;69;35;pago
26914;695;223;98;52;pago
26915;695;458;53;27;pago
26916;695;237;24;12;pago
26917;695;146;15;8;pago
26918;695;254;13;7;pago
26919;695;256;19;10;pago
26920;695;8;15;8;pago
26921;695;53;99;53;pago
26922;695;458;54;27;pago
26923;695;12;24;12;pago
26924;695;35;70;35;pago
26925;695;129;58;29;pago
26926;695;198;86;43;pago
26927;695;228;28;14;pago
26928;695;83;4;2;pago
26929;695;48;94;48;pago
26930;695;152;94;48;pago
26931;695;19;37;19;pago
26932;695;394;8;4;pendente
26933;695;468;75;38;pago
26934;695;90;14;7;pago
26935;695;136;64;32;pago
26936;695;403;5;3;pago
26937;695;50;96;50;pago
26938;695;386;48;24;pago
26939;695;346;80;40;pago
26940;695;154;89;45;pago
26941;695;319;37;19;pago
26942;695;444;20;10;pago
26943;695;128;10;5;pago
26944;695;37;73;37;pago
26945;695;144;78;39;pago
26946;695;400;61;31;pago
26947;695;213;49;25;pago
26948;695;122;82;41;enviado
26949;695;31;61;31;pago
26950;695;343;69;35;pago
26951;695;50;96;50;pago
26952;695;237;23;12;pago
26953;695;429;45;23;pago
26954;695;27;54;27;pago
26955;695;10;20;10;cancelado
26956;695;98;11;6;pago
26957;695;350;33;17;pago
26958;695;435;95;49;pago
26959;695;432;44;22;pago
26960;695;428;74;37;pendente
26961;695;479;72;36;pago
26962;695;315;36;18;pago
26963;695;70;21;11;enviado
26964;695;393;45;23;pago
26965;695;364;23;12;pago
26966;695;498;95;49;pago
26967;695;205;100;54;cancelado
26968;695;490;78;39;pago
26969;695;271;73;37;pago
26970;695;467;23;12;pago
26971;695;61;21;11;pago
26972;695;170;40;20;pago
26973;695;267;6;3;pendente
26974;695;319;38;19;pago
26975;695;265;22;11;pendente
26976;695;341;63;32;pago
26977;695;199;21;11;cancelado
26978;696;230;83;42;pago
26979;696;473;83;42;enviado
26980;696;377;61;31;pago
26981;696;395;89;45;pago
26982;696;285;37;19;pago
26983;696;210;52;26;pago
26984;696;137;46;23;pago
26985;696;46;92;46;pago
26986;696;136;63;32;pendente
26987;696;31;62;31;pago
26988;696;211;99;53;cancelado
26989;696;424;48;24;pago
26990;696;341;64;32;pago
26991;696;128;9;5;pago
26992;696;375;81;41;pago
26993;696;223;98;52;pendente
26994;696;119;1;1;pago
26995;696;276;51;26;pago
26996;696;172;100;54;pago
26997;696;366;94;48;pago
26998;696;169;38;19;pago
26999;696;204;100;54;pago
27000;696;74;34;17;pago
27001;696;321;27;14;pago
27002;696;414;100;54;pago
27003;696;252;96;50;pago
27004;696;374;3;2;enviado
27005;696;41;81;41;pago
27006;696;313;5;3;pago
27007;696;337;93;47;cancelado
27008;696;45;89;45;pago
27009;696;3;6;3;pago
27010;696;83;4;2;pago
27011;696;454;95;49;pago
27012;696;66;44;22;enviado
27013;696;133;48;24;pago
27014;696;259;50;25;pago
27015;696;466;80;40;pago
27016;696;27;54;27;pago
27017;696;469;2;1;pago
27018;696;32;63;32;pago
27019;696;196;44;22;pago
27020;696;466;80;40;pendente
27021;696;153;25;13;pago
27022;696;493;97;51;pago
27023;696;353;10;5;pago
27024;696;166;78;39;pago
27025;696;370;3;2;pago
27026;696;146;16;8;pago
27027;696;413;14;7;pago
27028;696;444;19;10;pago
27029;696;437;7;4;pago
27030;696;334;26;13;pago
27031;696;85;40;20;pago
27032;696;153;26;13;pago
27033;696;114;1;1;pago
27034;696;304;11;6;pago
27035;696;228;28;14;pago
27036;696;97;86;43;pago
27037;696;490;78;39;enviado
27038;696;445;67;34;pago
27039;696;450;63;32;cancelado
27040;696;64;91;46;pago
27041;696;452;98;52;cancelado
27042;696;53;99;53;pago
27043;696;182;26;13;pago
27044;696;373;37;19;pago
