id_estoque;id_loja;id_produto;quantidade
3215;41;15;28
3216;41;16;275
3217;41;17;195
3218;41;18;114
3219;41;19;273
3220;41;20;261
3221;41;21;122
3222;41;22;84
3223;41;23;439
3224;41;24;219
3225;41;25;165
3226;41;26;253
3227;41;27;457
3228;41;28;319
3229;41;29;24
3230;41;30;87
3231;41;31;284
3232;41;32;391
3233;41;33;24
3234;41;34;211
3235;41;35;191
3236;41;36;285
3237;41;37;388
3238;41;38;128
3239;41;39;380
3240;41;40;481
3241;41;41;188
3242;41;42;209
3243;41;43;185
3244;41;44;364
3245;41;45;229
3246;41;46;320
3247;41;47;332
3248;41;48;364
3249;41;49;167
3250;41;50;138
3251;41;51;207
3252;41;52;170
3253;41;53;99
3254;41;54;117
3255;41;55;48
3256;41;56;451
3257;41;57;335
3258;41;58;375
3259;41;59;21
3260;41;60;445
3261;41;61;235
3262;41;62;485
3263;41;63;53
3264;41;64;191
3265;41;65;152
3266;41;66;110
3267;41;67;330
3268;41;68;467
3269;41;69;399
3270;41;70;89
3271;41;71;26
3272;41;72;431
3273;41;73;262
3274;41;74;338
3275;41;75;344
3276;41;76;451
3277;41;77;223
3278;41;78;315
3279;41;79;240
3280;41;80;211
3281;42;1;405
3282;42;2;103
3283;42;3;387
3284;42;4;392
3285;42;5;471
3286;42;6;162
3287;42;7;305
3288;42;8;133
3289;42;9;191
3290;42;10;126
3291;42;11;129
3292;42;12;272
3293;42;13;101
3294;42;14;416
3295;42;15;175
3296;42;16;233
3297;42;17;66
3298;42;18;325
3299;42;19;220
3300;42;20;61
3301;42;21;165
3302;42;22;160
3303;42;23;331
3304;42;24;314
3305;42;25;449
3306;42;26;400
3307;42;27;157
3308;42;28;65
3309;42;29;299
3310;42;30;251
3311;42;31;238
3312;42;32;433
3313;42;33;441
3314;42;34;81
3315;42;35;376
3316;42;36;188
3317;42;37;226
3318;42;38;280
3319;42;39;491
3320;42;40;47
3321;42;41;123
3322;42;42;137
3323;42;43;461
3324;42;44;27
3325;42;45;414
3326;42;46;191
3327;42;47;88
3328;42;48;286
3329;42;49;175
3330;42;50;474
3331;42;51;227
3332;42;52;185
3333;42;53;433
3334;42;54;314
3335;42;55;76
3336;42;56;284
3337;42;57;33
3338;42;58;201
3339;42;59;38
3340;42;60;432
3341;42;61;247
3342;42;62;25
3343;42;63;83
3344;42;64;171
3345;42;65;332
3346;42;66;213
3347;42;67;131
3348;42;68;259
3349;42;69;214
3350;42;70;419
3351;42;71;342
3352;42;72;85
3353;42;73;401
3354;42;74;261
3355;42;75;227
3356;42;76;248
3357;42;77;141
3358;42;78;334
3359;42;79;166
3360;42;80;441
3361;43;1;43
3362;43;2;386
3363;43;3;32
3364;43;4;402
3365;43;5;388
3366;43;6;287
3367;43;7;23
3368;43;8;273
3369;43;9;241
3370;43;10;358
3371;43;11;106
3372;43;12;316
3373;43;13;218
3374;43;14;179
3375;43;15;321
3376;43;16;460
3377;43;17;379
3378;43;18;104
3379;43;19;325
3380;43;20;80
3381;43;21;407
3382;43;22;491
3383;43;23;379
3384;43;24;166
3385;43;25;234
3386;43;26;373
3387;43;27;106
3388;43;28;234
3389;43;29;411
3390;43;30;74
3391;43;31;440
3392;43;32;110
3393;43;33;77
3394;43;34;242
3395;43;35;310
3396;43;36;199
3397;43;37;287
3398;43;38;460
3399;43;39;494
3400;43;40;118
3401;43;41;224
3402;43;42;441
3403;43;43;249
3404;43;44;244
3405;43;45;63
3406;43;46;198
3407;43;47;377
3408;43;48;271
3409;43;49;83
3410;43;50;184
3411;43;51;103
3412;43;52;338
3413;43;53;353
3414;43;54;433
3415;43;55;92
3416;43;56;386
3417;43;57;29
3418;43;58;124
3419;43;59;226
3420;43;60;139
3421;43;61;438
3422;43;62;496
3423;43;63;242
3424;43;64;346
3425;43;65;255
3426;43;66;325
3427;43;67;293
3428;43;68;373
3429;43;69;335
3430;43;70;431
3431;43;71;380
3432;43;72;304
3433;43;73;470
3434;43;74;127
3435;43;75;133
3436;43;76;428
3437;43;77;482
3438;43;78;415
3439;43;79;350
3440;43;80;441
3441;44;1;423
3442;44;2;454
3443;44;3;488
3444;44;4;274
3445;44;5;434
3446;44;6;119
3447;44;7;456
3448;44;8;274
3449;44;9;386
3450;44;10;429
3451;44;11;351
3452;44;12;71
3453;44;13;108
3454;44;14;498
3455;44;15;454
3456;44;16;391
3457;44;17;290
3458;44;18;151
3459;44;19;213
3460;44;20;341
3461;44;21;176
3462;44;22;51
3463;44;23;476
3464;44;24;326
3465;44;25;180
3466;44;26;155
3467;44;27;376
3468;44;28;84
3469;44;29;24
3470;44;30;386
3471;44;31;362
3472;44;32;490
3473;44;33;174
3474;44;34;493
3475;44;35;352
3476;44;36;420
3477;44;37;242
3478;44;38;172
3479;44;39;165
3480;44;40;241
3481;44;41;99
3482;44;42;455
3483;44;43;44
3484;44;44;104
3485;44;45;270
3486;44;46;384
3487;44;47;96
3488;44;48;230
3489;44;49;270
3490;44;50;454
3491;44;51;203
3492;44;52;295
3493;44;53;301
3494;44;54;353
3495;44;55;44
3496;44;56;334
3497;44;57;32
3498;44;58;465
3499;44;59;391
3500;44;60;388
3501;44;61;415
3502;44;62;340
3503;44;63;58
3504;44;64;205
3505;44;65;378
3506;44;66;84
3507;44;67;49
3508;44;68;165
3509;44;69;218
3510;44;70;415
3511;44;71;397
3512;44;72;108
3513;44;73;319
3514;44;74;295
3515;44;75;168
3516;44;76;249
3517;44;77;201
3518;44;78;418
3519;44;79;475
3520;44;80;494
3521;45;1;450
3522;45;2;302
3523;45;3;128
3524;45;4;379
3525;45;5;491
3526;45;6;335
3527;45;7;268
3528;45;8;242
3529;45;9;317
3530;45;10;215
3531;45;11;234
3532;45;12;32
3533;45;13;71
3534;45;14;252
3535;45;15;125
3536;45;16;101
3537;45;17;428
3538;45;18;447
3539;45;19;221
3540;45;20;124
3541;45;21;242
3542;45;22;38
3543;45;23;412
3544;45;24;200
3545;45;25;361
3546;45;26;125
3547;45;27;175
3548;45;28;132
3549;45;29;474
3550;45;30;82
3551;45;31;127
3552;45;32;375
3553;45;33;390
3554;45;34;26
3555;45;35;317
3556;45;36;206
3557;45;37;276
3558;45;38;493
3559;45;39;39
3560;45;40;91
3561;45;41;326
3562;45;42;164
3563;45;43;423
3564;45;44;161
3565;45;45;334
3566;45;46;70
3567;45;47;237
3568;45;48;35
3569;45;49;44
3570;45;50;292
3571;45;51;243
3572;45;52;199
3573;45;53;287
3574;45;54;378
3575;45;55;115
3576;45;56;130
3577;45;57;272
3578;45;58;472
3579;45;59;403
3580;45;60;422
3581;45;61;78
3582;45;62;314
3583;45;63;242
3584;45;64;253
3585;45;65;284
3586;45;66;222
3587;45;67;87
3588;45;68;373
3589;45;69;414
3590;45;70;272
3591;45;71;69
3592;45;72;481
3593;45;73;495
3594;45;74;33
3595;45;75;423
3596;45;76;199
3597;45;77;180
3598;45;78;226
3599;45;79;263
3600;45;80;292
3601;46;1;338
3602;46;2;433
3603;46;3;109
3604;46;4;181
3605;46;5;322
3606;46;6;161
3607;46;7;365
3608;46;8;80
3609;46;9;329
3610;46;10;482
3611;46;11;249
3612;46;12;129
3613;46;13;491
3614;46;14;75
3615;46;15;108
3616;46;16;103
3617;46;17;427
3618;46;18;120
3619;46;19;88
3620;46;20;356
3621;46;21;297
3622;46;22;487
3623;46;23;383
3624;46;24;150
3625;46;25;309
3626;46;26;202
3627;46;27;148
3628;46;28;60
3629;46;29;264
3630;46;30;282
3631;46;31;192
3632;46;32;389
3633;46;33;418
3634;46;34;218
3635;46;35;371
3636;46;36;374
3637;46;37;487
3638;46;38;454
3639;46;39;67
3640;46;40;92
3641;46;41;280
3642;46;42;57
3643;46;43;157
3644;46;44;454
3645;46;45;62
3646;46;46;435
3647;46;47;152
3648;46;48;313
3649;46;49;144
3650;46;50;218
3651;46;51;245
3652;46;52;199
3653;46;53;470
3654;46;54;297
3655;46;55;418
3656;46;56;251
3657;46;57;360
3658;46;58;393
3659;46;59;265
3660;46;60;21
3661;46;61;429
3662;46;62;283
3663;46;63;220
3664;46;64;465
3665;46;65;250
3666;46;66;371
3667;46;67;218
3668;46;68;271
3669;46;69;490
3670;46;70;298
3671;46;71;74
3672;46;72;331
3673;46;73;389
3674;46;74;229
3675;46;75;224
3676;46;76;335
3677;46;77;339
3678;46;78;412
3679;46;79;26
3680;46;80;396
3681;47;1;315
3682;47;2;161
3683;47;3;464
3684;47;4;145
3685;47;5;175
3686;47;6;487
3687;47;7;20
3688;47;8;208
3689;47;9;121
3690;47;10;486
3691;47;11;384
3692;47;12;154
3693;47;13;158
3694;47;14;46
3695;47;15;71
3696;47;16;430
3697;47;17;94
3698;47;18;200
3699;47;19;466
3700;47;20;85
3701;47;21;134
3702;47;22;299
3703;47;23;322
3704;47;24;84
3705;47;25;249
3706;47;26;322
3707;47;27;90
3708;47;28;201
3709;47;29;350
3710;47;30;266
3711;47;31;386
3712;47;32;315
3713;47;33;375
3714;47;34;372
3715;47;35;417
3716;47;36;161
3717;47;37;114
3718;47;38;406
3719;47;39;491
3720;47;40;117
3721;47;41;49
3722;47;42;128
3723;47;43;429
3724;47;44;209
3725;47;45;408
3726;47;46;37
3727;47;47;120
3728;47;48;345
3729;47;49;154
3730;47;50;117
3731;47;51;92
3732;47;52;329
3733;47;53;430
3734;47;54;264
3735;47;55;95
3736;47;56;149
3737;47;57;292
3738;47;58;416
3739;47;59;51
3740;47;60;388
3741;47;61;210
3742;47;62;89
3743;47;63;309
3744;47;64;310
3745;47;65;248
3746;47;66;93
3747;47;67;480
3748;47;68;360
3749;47;69;478
3750;47;70;218
3751;47;71;338
3752;47;72;202
3753;47;73;342
3754;47;74;385
3755;47;75;264
3756;47;76;474
3757;47;77;380
3758;47;78;167
3759;47;79;296
3760;47;80;453
3761;48;1;49
3762;48;2;482
3763;48;3;108
3764;48;4;56
3765;48;5;239
3766;48;6;353
3767;48;7;480
3768;48;8;207
3769;48;9;425
3770;48;10;290
3771;48;11;127
3772;48;12;20
3773;48;13;298
3774;48;14;84
3775;48;15;252
3776;48;16;26
3777;48;17;142
3778;48;18;264
3779;48;19;74
3780;48;20;475
3781;48;21;77
3782;48;22;130
3783;48;23;499
3784;48;24;29
3785;48;25;300
3786;48;26;153
3787;48;27;248
3788;48;28;436
3789;48;29;290
3790;48;30;279
3791;48;31;310
3792;48;32;303
3793;48;33;465
3794;48;34;324
3795;48;35;166
3796;48;36;421
3797;48;37;24
3798;48;38;61
3799;48;39;54
3800;48;40;181
3801;48;41;492
3802;48;42;269
3803;48;43;127
3804;48;44;277
3805;48;45;124
3806;48;46;144
3807;48;47;461
3808;48;48;422
3809;48;49;471
3810;48;50;238
3811;48;51;111
3812;48;52;231
3813;48;53;354
3814;48;54;421
3815;48;55;167
3816;48;56;282
3817;48;57;138
3818;48;58;167
3819;48;59;99
3820;48;60;36
3821;48;61;442
3822;48;62;258
3823;48;63;407
3824;48;64;106
3825;48;65;126
3826;48;66;276
3827;48;67;335
3828;48;68;247
3829;48;69;467
3830;48;70;248
3831;48;71;269
3832;48;72;79
3833;48;73;470
3834;48;74;96
3835;48;75;290
3836;48;76;27
3837;48;77;113
3838;48;78;393
3839;48;79;235
3840;48;80;105
3841;49;1;72
3842;49;2;309
3843;49;3;321
3844;49;4;184
3845;49;5;386
3846;49;6;140
3847;49;7;88
3848;49;8;434
3849;49;9;252
3850;49;10;99
3851;49;11;371
3852;49;12;407
3853;49;13;340
3854;49;14;272
3855;49;15;363
3856;49;16;43
3857;49;17;150
3858;49;18;470
3859;49;19;231
3860;49;20;421
3861;49;21;160
3862;49;22;67
3863;49;23;127
3864;49;24;76
3865;49;25;69
3866;49;26;444
3867;49;27;146
3868;49;28;371
3869;49;29;95
3870;49;30;464
3871;49;31;57
3872;49;32;27
3873;49;33;205
3874;49;34;104
3875;49;35;354
3876;49;36;224
3877;49;37;430
3878;49;38;454
3879;49;39;62
3880;49;40;94
3881;49;41;72
3882;49;42;280
3883;49;43;222
3884;49;44;494
3885;49;45;91
3886;49;46;117
3887;49;47;172
3888;49;48;139
3889;49;49;280
3890;49;50;155
3891;49;51;265
3892;49;52;146
3893;49;53;470
3894;49;54;116
3895;49;55;353
3896;49;56;302
3897;49;57;407
3898;49;58;367
3899;49;59;227
3900;49;60;218
3901;49;61;233
3902;49;62;319
3903;49;63;266
3904;49;64;30
3905;49;65;306
3906;49;66;109
3907;49;67;88
3908;49;68;253
3909;49;69;69
3910;49;70;192
3911;49;71;404
3912;49;72;133
3913;49;73;368
3914;49;74;217
3915;49;75;249
3916;49;76;123
3917;49;77;176
3918;49;78;406
3919;49;79;344
3920;49;80;421
3921;50;1;182
3922;50;2;378
3923;50;3;282
3924;50;4;482
3925;50;5;196
3926;50;6;32
3927;50;7;443
3928;50;8;207
3929;50;9;42
3930;50;10;78
3931;50;11;214
3932;50;12;29
3933;50;13;140
3934;50;14;493
3935;50;15;65
3936;50;16;296
3937;50;17;406
3938;50;18;266
3939;50;19;458
3940;50;20;428
3941;50;21;404
3942;50;22;243
3943;50;23;305
3944;50;24;61
3945;50;25;56
3946;50;26;127
3947;50;27;443
3948;50;28;276
3949;50;29;449
3950;50;30;363
3951;50;31;230
3952;50;32;269
3953;50;33;122
3954;50;34;118
3955;50;35;393
3956;50;36;38
3957;50;37;298
3958;50;38;459
3959;50;39;448
3960;50;40;50
3961;50;41;476
3962;50;42;441
3963;50;43;74
3964;50;44;234
3965;50;45;237
3966;50;46;147
3967;50;47;375
3968;50;48;176
3969;50;49;343
3970;50;50;21
3971;50;51;273
3972;50;52;277
3973;50;53;246
3974;50;54;24
3975;50;55;469
3976;50;56;86
3977;50;57;414
3978;50;58;460
3979;50;59;255
3980;50;60;74
3981;50;61;50
3982;50;62;373
3983;50;63;292
3984;50;64;201
3985;50;65;243
3986;50;66;251
3987;50;67;383
3988;50;68;42
3989;50;69;347
3990;50;70;473
3991;50;71;201
3992;50;72;382
3993;50;73;345
3994;50;74;98
3995;50;75;31
3996;50;76;412
3997;50;77;20
3998;50;78;384
3999;50;79;66
4000;50;80;60
4001;51;1;100
4002;51;2;132
4003;51;3;181
4004;51;4;202
4005;51;5;350
4006;51;6;71
4007;51;7;58
4008;51;8;178
4009;51;9;254
4010;51;10;319
4011;51;11;359
4012;51;12;206
4013;51;13;147
4014;51;14;204
4015;51;15;212
4016;51;16;45
4017;51;17;120
4018;51;18;27
4019;51;19;350
4020;51;20;157
4021;51;21;206
4022;51;22;274
4023;51;23;133
4024;51;24;150
4025;51;25;93
4026;51;26;285
4027;51;27;268
4028;51;28;248
4029;51;29;167
4030;51;30;391
4031;51;31;274
4032;51;32;274
4033;51;33;300
4034;51;34;145
4035;51;35;32
4036;51;36;172
4037;51;37;500
4038;51;38;341
4039;51;39;51
4040;51;40;470
4041;51;41;140
4042;51;42;163
4043;51;43;46
4044;51;44;215
4045;51;45;404
4046;51;46;349
4047;51;47;282
4048;51;48;236
4049;51;49;394
4050;51;50;332
4051;51;51;420
4052;51;52;378
4053;51;53;40
4054;51;54;159
4055;51;55;160
4056;51;56;263
4057;51;57;73
4058;51;58;415
4059;51;59;227
4060;51;60;485
4061;51;61;343
4062;51;62;80
4063;51;63;343
4064;51;64;73
4065;51;65;407
4066;51;66;43
4067;51;67;342
4068;51;68;140
4069;51;69;154
4070;51;70;415
4071;51;71;50
4072;51;72;480
4073;51;73;116
4074;51;74;276
4075;51;75;146
4076;51;76;146
4077;51;77;235
4078;51;78;339
4079;51;79;30
4080;51;80;302
4081;52;1;235
4082;52;2;443
4083;52;3;405
4084;52;4;251
4085;52;5;74
4086;52;6;132
4087;52;7;81
4088;52;8;451
4089;52;9;317
4090;52;10;432
4091;52;11;228
4092;52;12;374
4093;52;13;408
4094;52;14;176
4095;52;15;302
4096;52;16;217
4097;52;17;353
4098;52;18;454
4099;52;19;115
4100;52;20;371
4101;52;21;67
4102;52;22;262
4103;52;23;145
4104;52;24;476
4105;52;25;224
4106;52;26;204
4107;52;27;471
4108;52;28;155
4109;52;29;310
4110;52;30;360
4111;52;31;270
4112;52;32;395
4113;52;33;428
4114;52;34;263
4115;52;35;154
4116;52;36;157
4117;52;37;216
4118;52;38;237
4119;52;39;469
4120;52;40;466
4121;52;41;246
4122;52;42;29
4123;52;43;140
4124;52;44;249
4125;52;45;266
4126;52;46;483
4127;52;47;223
4128;52;48;40
4129;52;49;471
4130;52;50;172
4131;52;51;120
4132;52;52;385
4133;52;53;259
4134;52;54;42
4135;52;55;209
4136;52;56;353
4137;52;57;40
4138;52;58;410
4139;52;59;277
4140;52;60;428
4141;52;61;221
4142;52;62;48
4143;52;63;428
4144;52;64;124
4145;52;65;412
4146;52;66;199
4147;52;67;297
4148;52;68;250
4149;52;69;20
4150;52;70;214
4151;52;71;434
4152;52;72;215
4153;52;73;130
4154;52;74;136
4155;52;75;333
4156;52;76;31
4157;52;77;99
4158;52;78;305
4159;52;79;223
4160;52;80;73
4161;53;1;235
4162;53;2;444
4163;53;3;64
4164;53;4;95
4165;53;5;443
4166;53;6;250
4167;53;7;98
4168;53;8;323
4169;53;9;201
4170;53;10;392
4171;53;11;411
4172;53;12;458
4173;53;13;356
4174;53;14;460
4175;53;15;148
4176;53;16;82
4177;53;17;51
4178;53;18;355
4179;53;19;268
4180;53;20;169
4181;53;21;264
4182;53;22;83
4183;53;23;344
4184;53;24;157
4185;53;25;61
4186;53;26;335
4187;53;27;171
4188;53;28;437
4189;53;29;401
4190;53;30;40
4191;53;31;234
4192;53;32;475
4193;53;33;341
4194;53;34;467
4195;53;35;294
4196;53;36;51
4197;53;37;179
4198;53;38;260
4199;53;39;262
4200;53;40;416
4201;53;41;109
4202;53;42;405
4203;53;43;469
4204;53;44;152
4205;53;45;218
4206;53;46;244
4207;53;47;280
4208;53;48;199
4209;53;49;119
4210;53;50;111
4211;53;51;353
4212;53;52;40
4213;53;53;253
4214;53;54;494
4215;53;55;489
4216;53;56;83
4217;53;57;176
4218;53;58;149
4219;53;59;480
4220;53;60;55
4221;53;61;374
4222;53;62;177
4223;53;63;173
4224;53;64;106
4225;53;65;280
4226;53;66;266
4227;53;67;184
4228;53;68;377
4229;53;69;346
4230;53;70;206
4231;53;71;466
4232;53;72;239
4233;53;73;341
4234;53;74;288
4235;53;75;191
4236;53;76;79
4237;53;77;82
4238;53;78;446
4239;53;79;220
4240;53;80;352
4241;54;1;483
4242;54;2;314
4243;54;3;25
4244;54;4;227
4245;54;5;242
4246;54;6;368
4247;54;7;168
4248;54;8;319
4249;54;9;252
4250;54;10;332
4251;54;11;301
4252;54;12;87
4253;54;13;239
4254;54;14;165
4255;54;15;67
4256;54;16;437
4257;54;17;165
4258;54;18;212
4259;54;19;257
4260;54;20;112
4261;54;21;366
4262;54;22;277
4263;54;23;24
4264;54;24;345
4265;54;25;406
4266;54;26;126
4267;54;27;33
4268;54;28;115
4269;54;29;195
4270;54;30;413
4271;54;31;466
4272;54;32;356
4273;54;33;409
4274;54;34;31
4275;54;35;139
4276;54;36;385
4277;54;37;127
4278;54;38;498
4279;54;39;442
4280;54;40;264
4281;54;41;52
4282;54;42;247
4283;54;43;344
4284;54;44;60
4285;54;45;151
4286;54;46;294
4287;54;47;415
4288;54;48;318
4289;54;49;393
4290;54;50;482
4291;54;51;485
4292;54;52;259
4293;54;53;477
4294;54;54;84
4295;54;55;265
4296;54;56;257
4297;54;57;210
4298;54;58;417
4299;54;59;56
4300;54;60;126
4301;54;61;207
4302;54;62;411
4303;54;63;143
4304;54;64;337
4305;54;65;288
4306;54;66;193
4307;54;67;337
4308;54;68;276
4309;54;69;419
4310;54;70;146
4311;54;71;347
4312;54;72;384
4313;54;73;87
4314;54;74;233
4315;54;75;199
4316;54;76;464
4317;54;77;151
4318;54;78;220
4319;54;79;95
4320;54;80;417
