id_movimentacao;id_estoque;id_item_pedido;tipo_movimentacao;quantidade;id_calendario
45482;2699;50544.0;Saída;1.0;424
45483;668;50545.0;Saída;2.0;424
45484;669;50546.0;Saída;2.0;424
45485;692;50547.0;Saída;3.0;424
45486;714;50548.0;Saída;2.0;424
45487;225;50549.0;Saída;3.0;424
45488;229;50550.0;Saída;3.0;424
45489;2850;50551.0;Saída;2.0;424
45490;2811;50552.0;Saída;1.0;424
45491;2856;50553.0;Saída;3.0;424
45492;2848;50554.0;Saída;3.0;424
45493;2502;50555.0;Saída;1.0;425
45494;707;50556.0;Saída;2.0;425
45495;698;50557.0;Saída;1.0;425
45496;674;50558.0;Saída;2.0;425
45497;701;50559.0;Saída;2.0;425
45498;665;50560.0;Saída;1.0;425
45499;4254;50561.0;Saída;3.0;425
45500;4279;50562.0;Saída;3.0;425
45501;4310;50563.0;Saída;3.0;425
45502;4266;50564.0;Saída;3.0;425
45503;4295;50565.0;Saída;1.0;425
45504;1629;50566.0;Saída;3.0;425
45505;1674;50567.0;Saída;3.0;425
45506;1672;50568.0;Saída;3.0;425
45507;2732;50569.0;Saída;1.0;425
45508;2764;50570.0;Saída;2.0;425
45509;2767;50571.0;Saída;2.0;425
45510;2826;50572.0;Saída;2.0;425
45511;2810;50573.0;Saída;1.0;425
45512;4027;50577.0;Saída;1.0;425
45513;4056;50578.0;Saída;2.0;425
45514;1782;50579.0;Saída;3.0;425
45515;1775;50580.0;Saída;1.0;425
45516;1778;50581.0;Saída;3.0;425
45517;1823;50582.0;Saída;2.0;425
45518;2889;50583.0;Saída;1.0;425
45519;2928;50584.0;Saída;3.0;425
45520;2890;50585.0;Saída;2.0;425
45521;1684;50586.0;Saída;2.0;425
45522;530;50587.0;Saída;2.0;425
45523;487;50588.0;Saída;1.0;425
45524;543;50589.0;Saída;2.0;425
45525;486;50590.0;Saída;3.0;425
45526;1278;50591.0;Saída;2.0;425
45527;1277;50592.0;Saída;2.0;425
45528;910;50593.0;Saída;1.0;425
45529;946;50594.0;Saída;3.0;425
45530;914;50595.0;Saída;1.0;425
45531;899;50596.0;Saída;2.0;425
45532;888;50597.0;Saída;1.0;425
45533;2432;50598.0;Saída;3.0;425
45534;2455;50599.0;Saída;3.0;425
45535;2456;50600.0;Saída;2.0;425
45536;2454;50601.0;Saída;3.0;425
45537;2477;50602.0;Saída;1.0;425
45538;900;50603.0;Saída;1.0;425
45539;904;50604.0;Saída;3.0;425
45540;929;50605.0;Saída;2.0;425
45541;933;50606.0;Saída;2.0;425
45542;884;50607.0;Saída;1.0;425
45543;186;50608.0;Saída;2.0;425
45544;216;50609.0;Saída;1.0;425
45545;221;50610.0;Saída;1.0;425
45546;180;50611.0;Saída;1.0;425
45547;2719;50612.0;Saída;2.0;425
45548;2696;50613.0;Saída;1.0;425
45549;2674;50614.0;Saída;3.0;425
45550;2682;50615.0;Saída;1.0;425
45551;2693;50616.0;Saída;1.0;425
45552;2844;50617.0;Saída;2.0;425
45553;2819;50618.0;Saída;1.0;425
45554;2813;50619.0;Saída;3.0;425
45555;2853;50620.0;Saída;1.0;425
45556;3668;50626.0;Saída;1.0;425
45557;3633;50627.0;Saída;2.0;425
45558;3640;50628.0;Saída;3.0;425
45559;3671;50629.0;Saída;1.0;425
45560;2751;50630.0;Saída;1.0;425
45561;2756;50631.0;Saída;3.0;425
45562;2795;50632.0;Saída;3.0;425
45563;2779;50633.0;Saída;3.0;425
45564;629;50634.0;Saída;3.0;425
45565;615;50635.0;Saída;3.0;425
45566;3397;50638.0;Saída;1.0;425
45567;4017;50639.0;Saída;2.0;425
45568;4040;50640.0;Saída;3.0;425
45569;1844;50641.0;Saída;3.0;425
45570;1909;50642.0;Saída;1.0;425
45571;4029;50643.0;Saída;1.0;425
45572;3422;50644.0;Saída;2.0;425
45573;3415;50645.0;Saída;2.0;425
45574;2431;50646.0;Saída;2.0;426
45575;2472;50647.0;Saída;2.0;426
45576;2422;50648.0;Saída;1.0;426
45577;2477;50649.0;Saída;1.0;426
45578;2451;50650.0;Saída;1.0;426
45579;1861;50651.0;Saída;1.0;426
45580;1885;50652.0;Saída;2.0;426
45581;1858;50653.0;Saída;3.0;426
45582;4317;50654.0;Saída;1.0;426
45583;4311;50655.0;Saída;1.0;426
45584;2185;50656.0;Saída;3.0;426
45585;2223;50657.0;Saída;1.0;426
45586;2172;50658.0;Saída;3.0;426
45587;1604;50659.0;Saída;2.0;426
45588;2047;50660.0;Saída;3.0;426
45589;2018;50661.0;Saída;3.0;426
45590;2033;50662.0;Saída;3.0;426
45591;2002;50663.0;Saída;2.0;426
45592;2841;50664.0;Saída;1.0;426
45593;2806;50665.0;Saída;2.0;426
45594;703;50666.0;Saída;1.0;426
45595;697;50667.0;Saída;2.0;426
45596;705;50668.0;Saída;1.0;426
45597;3226;50669.0;Saída;3.0;426
45598;3265;50670.0;Saída;2.0;426
45599;3247;50671.0;Saída;2.0;426
45600;3197;50672.0;Saída;1.0;426
45601;3196;50673.0;Saída;3.0;426
45602;3159;50674.0;Saída;1.0;426
45603;3121;50675.0;Saída;2.0;426
45604;3180;50676.0;Saída;1.0;426
45605;3788;50677.0;Saída;2.0;426
45606;3828;50678.0;Saída;1.0;426
45607;3820;50679.0;Saída;3.0;426
45608;4005;50680.0;Saída;3.0;426
45609;4030;50681.0;Saída;1.0;426
45610;4075;50682.0;Saída;1.0;426
45611;4080;50683.0;Saída;1.0;426
45612;4055;50684.0;Saída;2.0;426
45613;1261;50685.0;Saída;3.0;426
45614;1254;50686.0;Saída;3.0;426
45615;1230;50687.0;Saída;1.0;426
45616;1260;50688.0;Saída;3.0;426
45617;1274;50689.0;Saída;1.0;426
45618;4260;50690.0;Saída;2.0;426
45619;4308;50691.0;Saída;3.0;426
45620;4287;50692.0;Saída;3.0;426
45621;1708;50693.0;Saída;2.0;426
45622;1740;50694.0;Saída;2.0;426
45623;2021;50695.0;Saída;2.0;426
45624;2051;50696.0;Saída;1.0;426
45625;2027;50697.0;Saída;3.0;426
45626;3757;50698.0;Saída;2.0;426
45627;3420;50699.0;Saída;3.0;426
45628;2694;50700.0;Saída;2.0;426
45629;2683;50701.0;Saída;2.0;426
45630;82;50707.0;Saída;1.0;426
45631;132;50708.0;Saída;3.0;426
45632;134;50709.0;Saída;2.0;426
45633;145;50710.0;Saída;2.0;426
45634;138;50711.0;Saída;2.0;426
45635;1073;50712.0;Saída;3.0;426
45636;1097;50713.0;Saída;2.0;426
45637;1087;50714.0;Saída;1.0;426
45638;1116;50715.0;Saída;2.0;426
45639;2127;50716.0;Saída;3.0;426
45640;2093;50717.0;Saída;1.0;426
45641;2088;50718.0;Saída;1.0;426
45642;2135;50719.0;Saída;1.0;426
45643;2120;50720.0;Saída;3.0;426
45644;4190;50722.0;Saída;1.0;426
45645;644;50723.0;Saída;3.0;426
45646;705;50724.0;Saída;2.0;426
45647;1910;50725.0;Saída;3.0;426
45648;1902;50726.0;Saída;3.0;426
45649;1914;50727.0;Saída;2.0;426
45650;1892;50728.0;Saída;1.0;426
45651;3439;50729.0;Saída;1.0;426
45652;3403;50730.0;Saída;1.0;426
45653;322;50731.0;Saída;1.0;426
45654;357;50732.0;Saída;2.0;426
45655;341;50733.0;Saída;3.0;426
45656;329;50734.0;Saída;1.0;426
45657;373;50735.0;Saída;2.0;426
45658;382;50736.0;Saída;3.0;426
45659;378;50737.0;Saída;3.0;426
45660;397;50738.0;Saída;3.0;426
45661;2071;50739.0;Saída;3.0;426
45662;2018;50740.0;Saída;1.0;426
45663;2049;50741.0;Saída;2.0;426
45664;148;50742.0;Saída;1.0;426
45665;101;50743.0;Saída;1.0;426
45666;135;50744.0;Saída;2.0;426
45667;158;50745.0;Saída;3.0;426
45668;1098;50746.0;Saída;2.0;426
45669;1042;50747.0;Saída;1.0;426
45670;1086;50748.0;Saída;3.0;426
45671;1071;50749.0;Saída;3.0;426
45672;1107;50750.0;Saída;2.0;426
45673;390;50751.0;Saída;2.0;426
45674;362;50752.0;Saída;2.0;426
45675;357;50753.0;Saída;3.0;426
45676;351;50754.0;Saída;1.0;426
45677;377;50755.0;Saída;2.0;426
45678;787;50756.0;Saída;1.0;426
45679;743;50757.0;Saída;3.0;426
45680;783;50758.0;Saída;3.0;426
45681;1735;50759.0;Saída;1.0;426
45682;3137;50760.0;Saída;3.0;426
45683;3199;50761.0;Saída;1.0;426
45684;3134;50762.0;Saída;1.0;426
45685;911;50763.0;Saída;1.0;426
45686;957;50764.0;Saída;2.0;426
45687;937;50765.0;Saída;3.0;426
45688;3067;50766.0;Saída;3.0;427
45689;3052;50767.0;Saída;3.0;427
45690;3086;50768.0;Saída;3.0;427
45691;3329;50769.0;Saída;3.0;427
45692;3334;50770.0;Saída;3.0;427
45693;1500;50771.0;Saída;1.0;427
45694;2930;50772.0;Saída;3.0;427
45695;2887;50773.0;Saída;2.0;427
45696;526;50774.0;Saída;3.0;427
45697;511;50775.0;Saída;2.0;427
45698;549;50776.0;Saída;1.0;427
45699;498;50782.0;Saída;3.0;427
45700;522;50783.0;Saída;2.0;427
45701;553;50784.0;Saída;2.0;427
45702;496;50785.0;Saída;3.0;427
45703;1139;50786.0;Saída;1.0;427
45704;1138;50787.0;Saída;3.0;427
45705;1166;50788.0;Saída;2.0;427
45706;1161;50789.0;Saída;1.0;427
45707;1125;50790.0;Saída;1.0;427
45708;773;50791.0;Saída;1.0;427
45709;739;50792.0;Saída;3.0;427
45710;726;50793.0;Saída;2.0;427
45711;2177;50794.0;Saída;3.0;427
45712;2228;50795.0;Saída;3.0;427
45713;2188;50796.0;Saída;1.0;427
45714;3193;50797.0;Saída;3.0;427
45715;3149;50798.0;Saída;2.0;427
45716;3154;50799.0;Saída;2.0;427
45717;3125;50800.0;Saída;2.0;427
45718;2350;50801.0;Saída;3.0;427
45719;2377;50802.0;Saída;2.0;427
45720;2376;50803.0;Saída;1.0;427
45721;2333;50804.0;Saída;1.0;427
45722;2373;50805.0;Saída;2.0;427
45723;2191;50806.0;Saída;1.0;427
45724;2237;50807.0;Saída;1.0;427
45725;2207;50808.0;Saída;3.0;427
45726;2976;50809.0;Saída;2.0;427
45727;1003;50810.0;Saída;3.0;427
45728;966;50811.0;Saída;2.0;427
45729;938;50812.0;Saída;3.0;427
45730;921;50813.0;Saída;1.0;427
45731;1848;50814.0;Saída;3.0;427
45732;1879;50815.0;Saída;1.0;427
45733;1857;50816.0;Saída;1.0;427
45734;1910;50817.0;Saída;2.0;427
45735;1882;50818.0;Saída;1.0;427
45736;2575;50819.0;Saída;2.0;427
45737;1948;50820.0;Saída;2.0;427
45738;2022;50821.0;Saída;3.0;427
45739;2030;50822.0;Saída;3.0;427
45740;1673;50823.0;Saída;3.0;427
45741;1662;50824.0;Saída;2.0;427
45742;1350;50825.0;Saída;3.0;427
45743;1346;50826.0;Saída;1.0;427
45744;1317;50827.0;Saída;3.0;427
45745;1344;50828.0;Saída;3.0;427
45746;1281;50829.0;Saída;3.0;427
45747;2050;50830.0;Saída;3.0;427
45748;2074;50831.0;Saída;1.0;427
45749;1629;50832.0;Saída;1.0;427
45750;3407;50833.0;Saída;3.0;427
45751;594;50838.0;Saída;2.0;427
45752;1532;50839.0;Saída;3.0;427
45753;1559;50840.0;Saída;1.0;427
45754;162;50841.0;Saída;3.0;427
45755;177;50842.0;Saída;2.0;427
45756;203;50843.0;Saída;1.0;427
45757;163;50844.0;Saída;3.0;427
45758;3838;50845.0;Saída;2.0;427
45759;3761;50846.0;Saída;1.0;427
45760;599;50847.0;Saída;3.0;427
45761;624;50848.0;Saída;1.0;427
45762;598;50849.0;Saída;3.0;427
45763;618;50850.0;Saída;2.0;427
45764;640;50851.0;Saída;1.0;427
45765;4;50852.0;Saída;2.0;427
45766;58;50853.0;Saída;3.0;427
45767;69;50854.0;Saída;1.0;427
45768;35;50855.0;Saída;2.0;427
45769;2602;50856.0;Saída;3.0;427
45770;2591;50857.0;Saída;1.0;427
45771;2597;50858.0;Saída;1.0;427
45772;2567;50859.0;Saída;3.0;427
45773;477;50860.0;Saída;3.0;428
45774;478;50861.0;Saída;1.0;428
45775;475;50862.0;Saída;3.0;428
45776;421;50863.0;Saída;1.0;428
45777;418;50864.0;Saída;1.0;428
45778;1979;50865.0;Saída;3.0;428
45779;1962;50866.0;Saída;2.0;428
45780;3206;50867.0;Saída;2.0;428
45781;1850;50868.0;Saída;3.0;428
45782;1916;50869.0;Saída;1.0;428
45783;1863;50870.0;Saída;1.0;428
45784;1370;50871.0;Saída;3.0;428
45785;1378;50872.0;Saída;3.0;428
45786;4226;50873.0;Saída;1.0;428
45787;4177;50874.0;Saída;1.0;428
45788;4167;50875.0;Saída;2.0;428
45789;4170;50876.0;Saída;3.0;428
45790;4219;50877.0;Saída;1.0;428
45791;2490;50878.0;Saída;1.0;428
45792;2496;50879.0;Saída;2.0;428
45793;2513;50880.0;Saída;3.0;428
45794;2538;50881.0;Saída;3.0;428
45795;728;50884.0;Saída;1.0;428
45796;781;50885.0;Saída;3.0;428
45797;763;50886.0;Saída;2.0;428
45798;1911;50887.0;Saída;3.0;428
45799;4262;50888.0;Saída;1.0;428
45800;4258;50889.0;Saída;1.0;428
45801;4249;50890.0;Saída;1.0;428
45802;4316;50891.0;Saída;3.0;428
45803;4281;50892.0;Saída;3.0;428
45804;3720;50893.0;Saída;3.0;428
45805;3715;50894.0;Saída;1.0;428
45806;3705;50895.0;Saída;3.0;428
45807;3730;50896.0;Saída;1.0;428
45808;2582;50897.0;Saída;2.0;428
45809;2616;50898.0;Saída;2.0;428
45810;1742;50899.0;Saída;1.0;428
45811;660;50900.0;Saída;3.0;428
45812;716;50901.0;Saída;2.0;428
45813;692;50902.0;Saída;1.0;428
45814;709;50903.0;Saída;3.0;428
45815;2074;50904.0;Saída;3.0;428
45816;1359;50905.0;Saída;3.0;428
45817;1769;50906.0;Saída;3.0;428
45818;1767;50907.0;Saída;1.0;428
45819;1820;50908.0;Saída;3.0;428
45820;1829;50909.0;Saída;2.0;428
45821;1896;50910.0;Saída;1.0;428
45822;1903;50911.0;Saída;2.0;428
45823;1883;50912.0;Saída;2.0;428
45824;1869;50913.0;Saída;2.0;428
45825;3361;50914.0;Saída;2.0;428
45826;1259;50915.0;Saída;3.0;428
45827;1204;50916.0;Saída;3.0;428
45828;1236;50917.0;Saída;3.0;428
45829;1207;50918.0;Saída;3.0;428
45830;1204;50919.0;Saída;1.0;428
45831;995;50920.0;Saída;3.0;428
45832;1019;50921.0;Saída;3.0;428
45833;979;50922.0;Saída;2.0;428
45834;779;50923.0;Saída;3.0;428
45835;741;50924.0;Saída;3.0;428
45836;780;50925.0;Saída;3.0;428
45837;764;50926.0;Saída;2.0;428
45838;979;50927.0;Saída;3.0;428
45839;989;50928.0;Saída;3.0;428
45840;993;50929.0;Saída;1.0;428
45841;1768;50930.0;Saída;3.0;428
45842;1779;50931.0;Saída;2.0;428
45843;1801;50932.0;Saída;3.0;428
45844;2367;50933.0;Saída;1.0;428
45845;2393;50934.0;Saída;1.0;428
45846;3355;50935.0;Saída;1.0;428
45847;3341;50936.0;Saída;1.0;428
45848;3357;50937.0;Saída;1.0;429
45849;3349;50938.0;Saída;1.0;429
45850;3294;50939.0;Saída;2.0;429
45851;582;50940.0;Saída;3.0;429
45852;640;50941.0;Saída;1.0;429
45853;626;50942.0;Saída;1.0;429
45854;603;50943.0;Saída;3.0;429
45855;2710;50944.0;Saída;2.0;429
45856;636;50945.0;Saída;3.0;429
45857;3162;50949.0;Saída;1.0;429
45858;3182;50950.0;Saída;2.0;429
45859;3168;50951.0;Saída;2.0;429
45860;3921;50952.0;Saída;3.0;429
45861;3990;50953.0;Saída;1.0;429
45862;2690;50954.0;Saída;1.0;429
45863;2706;50955.0;Saída;1.0;429
45864;2652;50956.0;Saída;2.0;429
45865;2644;50957.0;Saída;2.0;429
45866;987;50958.0;Saída;2.0;429
45867;990;50959.0;Saída;1.0;429
45868;986;50960.0;Saída;1.0;429
45869;1033;50961.0;Saída;1.0;429
45870;2547;50962.0;Saída;1.0;429
45871;2551;50963.0;Saída;3.0;429
45872;2541;50964.0;Saída;1.0;429
45873;2524;50965.0;Saída;3.0;429
45874;3109;50966.0;Saída;2.0;429
45875;3096;50967.0;Saída;2.0;429
45876;1155;50968.0;Saída;2.0;429
45877;1198;50969.0;Saída;2.0;429
45878;1128;50970.0;Saída;3.0;429
45879;1174;50971.0;Saída;1.0;429
45880;1184;50972.0;Saída;1.0;429
45881;145;50973.0;Saída;2.0;429
45882;2465;50974.0;Saída;3.0;429
45883;2466;50975.0;Saída;1.0;429
45884;2414;50976.0;Saída;2.0;429
45885;2473;50977.0;Saída;1.0;429
45886;2407;50978.0;Saída;2.0;429
45887;3628;50979.0;Saída;2.0;429
45888;1480;50980.0;Saída;3.0;429
45889;3837;50981.0;Saída;3.0;429
45890;2986;50982.0;Saída;1.0;429
45891;3014;50983.0;Saída;3.0;429
45892;2987;50984.0;Saída;2.0;429
45893;3001;50985.0;Saída;1.0;429
45894;3018;50986.0;Saída;3.0;429
45895;3780;50987.0;Saída;1.0;429
45896;3770;50988.0;Saída;2.0;429
45897;3764;50989.0;Saída;2.0;429
45898;3818;50990.0;Saída;2.0;429
45899;678;50996.0;Saída;3.0;429
45900;676;50997.0;Saída;2.0;429
45901;703;50998.0;Saída;2.0;429
45902;710;50999.0;Saída;1.0;429
45903;1059;51000.0;Saída;1.0;429
45904;2509;51003.0;Saída;2.0;429
45905;2493;51004.0;Saída;2.0;429
45906;3904;51005.0;Saída;1.0;429
45907;4055;51011.0;Saída;2.0;429
45908;4016;51012.0;Saída;1.0;429
45909;4076;51013.0;Saída;2.0;429
45910;4052;51014.0;Saída;3.0;429
45911;782;51015.0;Saída;3.0;429
45912;753;51016.0;Saída;3.0;429
45913;733;51017.0;Saída;1.0;429
45914;1445;51018.0;Saída;1.0;429
45915;1462;51019.0;Saída;3.0;429
45916;1469;51020.0;Saída;2.0;429
45917;1514;51021.0;Saída;3.0;429
45918;1480;51022.0;Saída;2.0;429
45919;2947;51023.0;Saída;1.0;429
45920;1576;51024.0;Saída;1.0;429
45921;1586;51025.0;Saída;2.0;429
45922;1521;51026.0;Saída;3.0;429
45923;872;51027.0;Saída;2.0;429
45924;811;51028.0;Saída;3.0;429
45925;826;51029.0;Saída;2.0;429
45926;2968;51030.0;Saída;1.0;429
45927;2975;51031.0;Saída;2.0;429
45928;2976;51032.0;Saída;3.0;429
45929;3030;51033.0;Saída;3.0;429
45930;1058;51034.0;Saída;1.0;429
45931;1118;51035.0;Saída;1.0;429
45932;1088;51036.0;Saída;3.0;429
45933;1041;51037.0;Saída;3.0;429
45934;1093;51038.0;Saída;3.0;429
45935;2197;51039.0;Saída;1.0;429
45936;2235;51040.0;Saída;2.0;429
45937;2190;51041.0;Saída;1.0;429
45938;2173;51042.0;Saída;1.0;429
45939;2218;51043.0;Saída;2.0;429
45940;3140;51044.0;Saída;3.0;429
45941;3132;51045.0;Saída;1.0;429
45942;3144;51046.0;Saída;2.0;429
45943;3122;51047.0;Saída;3.0;429
45944;3184;51048.0;Saída;3.0;429
45945;2135;51049.0;Saída;1.0;430
45946;2148;51050.0;Saída;1.0;430
45947;4062;51051.0;Saída;1.0;430
45948;4073;51052.0;Saída;1.0;430
45949;4019;51053.0;Saída;2.0;430
45950;3767;51054.0;Saída;2.0;430
45951;3819;51055.0;Saída;1.0;430
45952;3815;51056.0;Saída;2.0;430
45953;3798;51057.0;Saída;1.0;430
45954;3776;51058.0;Saída;1.0;430
45955;2468;51059.0;Saída;1.0;430
45956;3130;51060.0;Saída;2.0;430
45957;3150;51061.0;Saída;1.0;430
45958;2651;51062.0;Saída;1.0;430
45959;2680;51063.0;Saída;1.0;430
45960;3;51069.0;Saída;1.0;430
45961;32;51070.0;Saída;2.0;430
45962;39;51071.0;Saída;2.0;430
45963;48;51072.0;Saída;3.0;430
45964;1136;51073.0;Saída;1.0;430
45965;3964;51074.0;Saída;1.0;430
45966;3967;51075.0;Saída;1.0;430
45967;3954;51076.0;Saída;1.0;430
45968;3993;51077.0;Saída;2.0;430
45969;3961;51078.0;Saída;2.0;430
45970;2335;51079.0;Saída;2.0;430
45971;2383;51080.0;Saída;3.0;430
45972;2329;51081.0;Saída;1.0;430
45973;3159;51082.0;Saída;1.0;430
45974;577;51083.0;Saída;3.0;430
45975;595;51084.0;Saída;1.0;430
45976;615;51085.0;Saída;3.0;430
45977;306;51086.0;Saída;1.0;430
45978;247;51087.0;Saída;3.0;430
45979;320;51088.0;Saída;3.0;430
45980;263;51089.0;Saída;3.0;430
45981;291;51090.0;Saída;1.0;430
45982;2932;51091.0;Saída;2.0;430
45983;2901;51092.0;Saída;1.0;430
45984;1477;51093.0;Saída;1.0;430
45985;1938;51094.0;Saída;1.0;430
45986;1991;51095.0;Saída;3.0;430
45987;1994;51096.0;Saída;3.0;430
45988;1970;51097.0;Saída;3.0;430
45989;1939;51098.0;Saída;3.0;430
45990;2952;51099.0;Saída;3.0;430
45991;2896;51100.0;Saída;1.0;430
45992;1936;51106.0;Saída;3.0;430
45993;1959;51107.0;Saída;2.0;430
45994;1934;51108.0;Saída;1.0;430
45995;3532;51109.0;Saída;3.0;430
45996;3562;51110.0;Saída;1.0;430
45997;3577;51111.0;Saída;1.0;430
45998;3580;51112.0;Saída;2.0;430
45999;316;51113.0;Saída;2.0;430
46000;3635;51114.0;Saída;2.0;430
46001;3647;51115.0;Saída;1.0;430
46002;3613;51116.0;Saída;2.0;430
46003;2640;51117.0;Saída;3.0;430
46004;2593;51118.0;Saída;3.0;430
46005;2577;51119.0;Saída;2.0;430
46006;3368;51122.0;Saída;2.0;430
46007;3395;51123.0;Saída;3.0;430
46008;3398;51124.0;Saída;3.0;430
46009;3405;51125.0;Saída;1.0;430
46010;3438;51126.0;Saída;2.0;430
46011;305;51127.0;Saída;1.0;430
46012;310;51128.0;Saída;1.0;430
46013;293;51129.0;Saída;2.0;430
46014;314;51130.0;Saída;2.0;430
46015;269;51131.0;Saída;2.0;430
46016;1374;51132.0;Saída;2.0;430
46017;1395;51133.0;Saída;1.0;430
46018;1398;51134.0;Saída;2.0;430
46019;1384;51135.0;Saída;3.0;430
46020;954;51136.0;Saída;2.0;430
46021;4078;51137.0;Saída;3.0;430
46022;4066;51138.0;Saída;1.0;430
46023;4041;51139.0;Saída;2.0;430
46024;4046;51140.0;Saída;1.0;430
46025;4030;51141.0;Saída;3.0;430
46026;1720;51142.0;Saída;1.0;430
46027;1718;51143.0;Saída;3.0;430
46028;1713;51144.0;Saída;3.0;430
46029;1165;51145.0;Saída;1.0;430
46030;1252;51146.0;Saída;2.0;430
46031;3664;51147.0;Saída;1.0;430
46032;3620;51148.0;Saída;1.0;430
46033;2849;51149.0;Saída;3.0;430
46034;2859;51150.0;Saída;1.0;430
46035;2841;51151.0;Saída;1.0;430
46036;2877;51152.0;Saída;3.0;430
46037;2228;51153.0;Saída;1.0;430
46038;2165;51154.0;Saída;3.0;430
46039;2208;51155.0;Saída;1.0;430
46040;2196;51156.0;Saída;1.0;430
46041;2219;51157.0;Saída;3.0;430
46042;4121;51163.0;Saída;1.0;430
46043;4116;51164.0;Saída;1.0;430
46044;4093;51165.0;Saída;2.0;430
46045;4092;51166.0;Saída;2.0;430
46046;4145;51167.0;Saída;2.0;430
46047;2121;51169.0;Saída;2.0;430
46048;2479;51170.0;Saída;3.0;431
46049;2474;51171.0;Saída;3.0;431
46050;2417;51172.0;Saída;2.0;431
46051;2444;51173.0;Saída;1.0;431
46052;2468;51174.0;Saída;1.0;431
46053;109;51175.0;Saída;1.0;431
46054;2405;51176.0;Saída;3.0;431
46055;2444;51177.0;Saída;3.0;431
46056;3088;51178.0;Saída;2.0;431
46057;3056;51179.0;Saída;3.0;431
46058;3073;51180.0;Saída;1.0;431
46059;3117;51181.0;Saída;2.0;431
46060;3055;51182.0;Saída;3.0;431
46061;3511;51183.0;Saída;3.0;431
46062;3846;51184.0;Saída;1.0;431
46063;1877;51185.0;Saída;2.0;431
46064;1865;51186.0;Saída;2.0;431
46065;1841;51187.0;Saída;1.0;431
46066;3127;51188.0;Saída;3.0;431
46067;3193;51189.0;Saída;1.0;431
46068;3168;51190.0;Saída;2.0;431
46069;3195;51191.0;Saída;2.0;431
46070;3185;51192.0;Saída;1.0;431
46071;4038;51193.0;Saída;3.0;431
46072;4006;51194.0;Saída;3.0;431
46073;4001;51195.0;Saída;1.0;431
46074;4011;51196.0;Saída;2.0;431
46075;4066;51197.0;Saída;3.0;431
46076;778;51198.0;Saída;1.0;431
46077;800;51199.0;Saída;3.0;431
46078;784;51200.0;Saída;3.0;431
46079;782;51201.0;Saída;3.0;431
46080;751;51202.0;Saída;1.0;431
46081;2745;51203.0;Saída;3.0;431
46082;2787;51204.0;Saída;1.0;431
46083;2751;51205.0;Saída;2.0;431
46084;2779;51206.0;Saída;1.0;431
46085;2749;51207.0;Saída;2.0;431
46086;842;51208.0;Saída;2.0;431
46087;820;51209.0;Saída;3.0;431
46088;840;51210.0;Saída;1.0;431
46089;75;51211.0;Saída;1.0;431
46090;422;51212.0;Saída;1.0;431
46091;468;51213.0;Saída;3.0;431
46092;2776;51214.0;Saída;1.0;431
46093;2122;51215.0;Saída;2.0;431
46094;1584;51216.0;Saída;1.0;431
46095;1871;51217.0;Saída;2.0;431
46096;1911;51218.0;Saída;3.0;431
46097;1853;51219.0;Saída;2.0;431
46098;1914;51220.0;Saída;1.0;431
46099;401;51221.0;Saída;2.0;431
46100;890;51222.0;Saída;1.0;431
46101;897;51223.0;Saída;1.0;431
46102;883;51224.0;Saída;3.0;431
46103;929;51225.0;Saída;3.0;431
46104;942;51226.0;Saída;1.0;431
46105;834;51227.0;Saída;1.0;431
46106;628;51228.0;Saída;1.0;431
46107;617;51229.0;Saída;3.0;431
46108;609;51230.0;Saída;2.0;431
46109;577;51231.0;Saída;2.0;431
46110;596;51232.0;Saída;1.0;431
46111;786;51233.0;Saída;2.0;431
46112;2556;51235.0;Saída;2.0;431
46113;1483;51236.0;Saída;1.0;431
46114;1504;51237.0;Saída;1.0;431
46115;1481;51238.0;Saída;2.0;431
46116;1456;51239.0;Saída;3.0;431
46117;1490;51240.0;Saída;2.0;431
46118;4252;51241.0;Saída;2.0;431
46119;4265;51242.0;Saída;2.0;431
46120;4308;51243.0;Saída;2.0;431
46121;4316;51244.0;Saída;3.0;431
46122;2410;51245.0;Saída;3.0;431
46123;2645;51246.0;Saída;2.0;431
46124;2687;51247.0;Saída;1.0;431
46125;4255;51248.0;Saída;1.0;431
46126;4293;51249.0;Saída;1.0;431
46127;4280;51250.0;Saída;3.0;431
46128;4253;51251.0;Saída;2.0;431
46129;1343;51252.0;Saída;1.0;431
46130;1316;51253.0;Saída;2.0;431
46131;1322;51254.0;Saída;3.0;431
46132;2666;51255.0;Saída;3.0;431
46133;2645;51256.0;Saída;1.0;431
46134;2700;51257.0;Saída;2.0;431
46135;2647;51258.0;Saída;1.0;431
46136;2715;51259.0;Saída;3.0;431
46137;739;51260.0;Saída;2.0;431
46138;752;51261.0;Saída;3.0;431
46139;793;51262.0;Saída;3.0;431
46140;2462;51263.0;Saída;1.0;431
46141;2434;51264.0;Saída;3.0;431
46142;2429;51265.0;Saída;3.0;431
46143;2422;51266.0;Saída;1.0;431
46144;2431;51267.0;Saída;3.0;431
46145;2789;51273.0;Saída;1.0;431
46146;3587;51274.0;Saída;3.0;431
46147;3559;51275.0;Saída;1.0;431
46148;3548;51276.0;Saída;2.0;431
46149;3524;51277.0;Saída;3.0;431
46150;3537;51278.0;Saída;3.0;431
46151;90;51279.0;Saída;1.0;431
46152;1868;51280.0;Saída;1.0;431
46153;1863;51281.0;Saída;3.0;431
46154;1852;51282.0;Saída;3.0;431
